"date","SP500"
2000-09-19,0.764140627600461
2000-09-20,-0.412264658094427
2000-09-21,-0.105172970868838
2000-09-22,-0.00870030321086972
2000-09-25,-0.471551629638334
2000-09-26,-0.581254143961399
2000-09-27,-0.0244609470293699
2000-09-28,1.57754854548924
2000-09-29,-1.06672189024125
2000-10-02,-0.00635687304063223
2000-10-03,-0.479735973278334
2000-10-04,0.399852020478046
2000-10-05,0.105048357682116
2000-10-06,-1.36194647843611
2000-10-09,-0.345962602746819
2000-10-10,-0.760861276477468
2000-10-11,-1.15635898720931
2000-10-12,-1.83720755464656
2000-10-13,2.35176765775086
2000-10-16,0.0309341609228798
2000-10-17,-1.28424910982066
2000-10-18,-0.408252022313396
2000-10-19,2.44578620630432
2000-10-20,0.426315798649396
2000-10-23,-0.0512356044783892
2000-10-24,0.12765504772508
2000-10-25,-1.70970130447745
2000-10-26,-0.0165044653299203
2000-10-27,0.79535545749469
2000-10-30,0.988146553074018
2000-10-31,1.55959993715307
2000-11-01,-0.40215900747175
2000-11-02,0.363318063298137
2000-11-03,-0.0739577600184163
2000-11-06,0.282246587216735
2000-11-07,-0.00839315672965443
2000-11-08,-1.12771731911393
2000-11-09,-0.456957376849757
2000-11-10,-1.75579447969701
2000-11-13,-0.765930269058674
2000-11-14,1.66249281864505
2000-11-15,0.36081065957477
2000-11-16,-0.896552075816194
2000-11-17,-0.232142468029277
2000-11-20,-1.31474940922796
2000-11-21,0.258623894955518
2000-11-22,-1.32899112903046
2000-11-24,1.04783535388708
2000-11-27,0.389620452417501
2000-11-28,-0.677353956824519
2000-11-29,0.318925098365312
2000-11-30,-1.44239876378085
2000-12-01,0.0227596871717102
2000-12-04,0.534297794807397
2000-12-05,2.73348493672959
2000-12-06,-1.30514194436436
2000-12-07,-0.411511654441435
2000-12-08,1.39361263639444
2000-12-11,0.542843896035834
2000-12-12,-0.460528985530665
2000-12-13,-0.577438338297802
2000-12-14,-1.00004227866707
2000-12-15,-1.54135715888915
2000-12-18,0.581420338894053
2000-12-19,-0.923561159962792
2000-12-20,-2.26238355941773
2000-12-21,0.576528066331521
2000-12-22,1.72767011913629
2000-12-26,0.510891280815117
2000-12-27,0.748981838992238
2000-12-28,0.291713242231689
2000-12-29,-0.742256230374054
2001-01-02,-2.02223935100485
2001-01-03,3.49741756903289
2001-01-04,-0.749785158260821
2001-01-05,-1.89091770164518
2001-01-08,-0.129485861661377
2001-01-09,0.279193002648578
2001-01-10,0.688678962840711
2001-01-11,0.740375803721857
2001-01-12,-0.438806320356245
2001-01-16,0.444778160489389
2001-01-17,0.159150278401719
2001-01-18,0.994133369462858
2001-01-19,-0.280602117240397
2001-01-22,0.0267003949880969
2001-01-23,0.931875759823719
2001-01-24,0.211929557241236
2001-01-25,-0.348631754352433
2001-01-26,-0.127196071705531
2001-01-29,0.491704018317238
2001-01-30,0.506114272554316
2001-01-31,-0.39476780630174
2001-02-01,0.396374148752048
2001-02-02,-1.2509455845785
2001-02-05,0.263150433026526
2001-02-06,-0.100585015672676
2001-02-07,-0.5952401402211
2001-02-08,-0.43892967293992
2001-02-09,-0.950876168553034
2001-02-12,0.846959487061892
2001-02-13,-0.612807304566746
2001-02-14,-0.148513673162855
2001-02-15,0.585164476534971
2001-02-16,-1.35502292469128
2001-02-20,-1.24240899967812
2001-02-21,-1.32608122533405
2001-02-22,-0.131914452030647
2001-02-23,-0.390153814032164
2001-02-26,1.2453814815711
2001-02-27,-0.541385695776401
2001-02-28,-1.02135430524206
2001-03-01,0.0817938708138364
2001-03-02,-0.399083745278704
2001-03-05,0.424555269608326
2001-03-06,0.716546911382818
2001-03-07,0.466719146452766
2001-03-08,0.168614630997821
2001-03-09,-1.78261281972451
2001-03-12,-3.14367389683978
2001-03-13,1.05840199006313
2001-03-14,-1.86157520529709
2001-03-15,0.425482894398875
2001-03-16,-1.40734059924572
2001-03-19,1.25497444327528
2001-03-20,-1.73236653405161
2001-03-21,-1.28363053139057
2001-03-22,-0.283138498389569
2001-03-23,1.41491665199528
2001-03-26,0.80850529778315
2001-03-27,1.81041280084243
2001-03-28,-1.75814275419558
2001-03-29,-0.323762661450557
2001-03-30,0.773344863857947
2001-04-02,-0.88769713053537
2001-04-03,-2.49099791036198
2001-04-04,-0.199855548789961
2001-04-05,3.05971662530826
2001-04-06,-1.43353296759143
2001-04-09,0.58473100153649
2001-04-10,1.91412846924948
2001-04-11,-0.144747013653535
2001-04-12,1.07780419202685
2001-04-16,-0.223241235011102
2001-04-17,0.737880918404707
2001-04-18,2.73134036102971
2001-04-19,0.897428152960045
2001-04-20,-0.60493398937818
2001-04-23,-1.06997074242151
2001-04-24,-0.865975686963674
2001-04-25,1.13661137642226
2001-04-26,0.342012794508488
2001-04-27,1.07116077940019
2001-04-30,-0.197268406295042
2001-05-01,0.971214597146949
2001-05-02,0.0633452248062535
2001-05-03,-1.06217909064584
2001-05-04,1.03109540211999
2001-05-07,-0.167381223992049
2001-05-08,-0.123078811807791
2001-05-09,-0.313547051846575
2001-05-10,-0.0129129859786764
2001-05-11,-0.535397495594965
2001-05-14,0.193577738067013
2001-05-15,0.0372776587580123
2001-05-16,2.0104557824457
2001-05-17,0.201745802217988
2001-05-18,0.199561331040066
2001-05-21,1.15156926154232
2001-05-22,-0.180295188503023
2001-05-23,-1.10957578144901
2001-05-24,0.235370848470296
2001-05-25,-0.841008753624357
2001-05-29,-0.551044872915794
2001-05-30,-1.11893145487211
2001-05-31,0.448922770430032
2001-06-01,0.28274022599869
2001-06-04,0.37132239795525
2001-06-05,0.928964585134303
2001-06-06,-0.749518065046274
2001-06-07,0.396047777476212
2001-06-08,-0.666492019216494
2001-06-11,-0.591485587549725
2001-06-12,0.0906037062165078
2001-06-13,-0.807132206572148
2001-06-14,-1.25295260267573
2001-06-15,-0.315632860956952
2001-06-18,-0.341910713662618
2001-06-19,0.252309625386577
2001-06-20,0.626587146404711
2001-06-21,0.814280335066951
2001-06-22,-0.670287118012024
2001-06-25,-0.386791518081228
2001-06-26,-0.100316430453541
2001-06-27,-0.327070716386343
2001-06-28,0.89392244096881
2001-06-29,-0.0984811513353271
2001-07-02,0.723472564928554
2001-07-03,-0.123598056689331
2001-07-05,-0.877526787736461
2001-07-06,-1.69001662411982
2001-07-09,0.496969683556018
2001-07-10,-1.02779064717676
2001-07-11,-0.0734525579063195
2001-07-12,1.67917031706949
2001-07-13,0.451723347045896
2001-07-16,-0.773627572992947
2001-07-17,0.715891091522036
2001-07-18,-0.389161832640932
2001-07-19,0.43836824239014
2001-07-20,-0.237877045927382
2001-07-23,-1.1706777673569
2001-07-24,-1.16363536807989
2001-07-25,1.14637974167635
2001-07-26,0.749682891144866
2001-07-27,0.178867427378372
2001-07-30,-0.0694482757105596
2001-07-31,0.404150173099625
2001-08-01,0.284044094472545
2001-08-02,0.289995493764492
2001-08-03,-0.367702481812884
2001-08-06,-0.812537447000921
2001-08-07,0.240295756041452
2001-08-08,-1.24034822378205
2001-08-09,0.0015274458933555
2001-08-10,0.412397590243944
2001-08-13,0.0753094415684373
2001-08-14,-0.26623213822875
2001-08-15,-0.518343134041152
2001-08-16,0.227811388276073
2001-08-17,-1.19204321652643
2001-08-20,0.585202707865407
2001-08-21,-0.86005012934272
2001-08-22,0.502439167852588
2001-08-23,-0.189980615759239
2001-08-24,1.39707600363916
2001-08-27,-0.337897549616065
2001-08-28,-1.07213931508676
2001-08-29,-0.792863751371647
2001-08-30,-1.2167970150347
2001-08-31,0.294685956574404
2001-09-04,-0.0327575633100946
2001-09-05,-0.0680965938419796
2001-09-06,-1.60906252953114
2001-09-07,-1.33550175513556
2001-09-10,0.45065489407958
2001-09-17,-3.59537347179766
2001-09-18,-0.408065748003692
2001-09-19,-1.15208635160702
2001-09-20,-2.24499166210463
2001-09-21,-1.36440599255219
2001-09-24,2.73771705549439
2001-09-25,0.632317633874504
2001-09-26,-0.362243180730037
2001-09-27,0.82309788699809
2001-09-28,1.55567758943974
2001-10-01,-0.156541546621094
2001-10-02,0.880703039536065
2001-10-03,1.41618012975437
2001-10-04,-0.169091056495576
2001-10-05,0.124264866121542
2001-10-08,-0.590649248129018
2001-10-09,-0.375806694231191
2001-10-10,1.62663472512906
2001-10-11,1.08511376708414
2001-10-12,-0.369437253329384
2001-10-15,-0.101736756460087
2001-10-16,0.501008526470161
2001-10-17,-1.33517856893963
2001-10-18,-0.556726901685119
2001-10-19,0.332170245508219
2001-10-22,1.09128524360358
2001-10-23,-0.328600295208315
2001-10-24,0.0351950016671123
2001-10-25,0.980447972492434
2001-10-26,0.300284939604474
2001-10-29,-1.71342367796091
2001-10-30,-1.22856394422936
2001-10-31,0.00688606888786723
2001-11-01,1.62732598654429
2001-11-02,0.211410671841724
2001-11-05,1.02723690937572
2001-11-06,1.03712821155106
2001-11-07,-0.187955653476593
2001-11-08,0.182654057162954
2001-11-09,0.120440217320557
2001-11-12,-0.118725270600564
2001-11-13,1.320659853226
2001-11-14,0.140303617353377
2001-11-15,0.0719642251594917
2001-11-16,-0.217170320379991
2001-11-19,0.781426439292303
2001-11-20,-0.515331644009711
2001-11-21,-0.345058000947268
2001-11-23,0.838399254729521
2001-11-26,0.445600544046002
2001-11-27,-0.482630901242032
2001-11-28,-1.30745575638076
2001-11-29,0.742642749159187
2001-11-30,-0.0394149682953082
2001-12-03,-0.5933027715485
2001-12-04,0.942833955607716
2001-12-05,1.5833558313404
2001-12-06,-0.19096380579719
2001-12-07,-0.532152250123567
2001-12-10,-1.13434540377739
2001-12-11,-0.191244826171496
2001-12-12,0.0270255941224451
2001-12-13,-1.11183086727436
2001-12-14,0.243780585679456
2001-12-17,0.720379922785752
2001-12-18,0.54425773632138
2001-12-19,0.421115738798417
2001-12-20,-0.593006275250723
2001-12-21,0.317516376765068
2001-12-24,-0.0074072601568053
2001-12-26,0.30133551552507
2001-12-27,0.487934845776193
2001-12-28,0.247155446580147
2001-12-31,-0.792581637763482
2002-01-02,0.416171061158809
2002-01-03,0.659942890778123
2002-01-04,0.449747691429444
2002-01-07,-0.457912873267288
2002-01-08,-0.249073214474161
2002-01-09,-0.33585290521971
2002-01-10,0.0946480786244749
2002-01-11,-0.671572626996408
2002-01-14,-0.441912618501314
2002-01-15,0.493789678394552
2002-01-16,-1.161711868735
2002-01-17,0.720069259191847
2002-01-18,-0.704316723584912
2002-01-22,-0.517968815034759
2002-01-23,0.57106594676537
2002-01-24,0.258337872605145
2002-01-25,0.0787791255392612
2002-01-28,-0.00630045892984358
2002-01-29,-2.06491525939959
2002-01-30,0.841347011036369
2002-01-31,1.06581997136166
2002-02-01,-0.499567518831492
2002-02-04,-1.78064663408146
2002-02-05,-0.28134153006113
2002-02-06,-0.420089116519996
2002-02-07,-0.21284680407603
2002-02-08,1.06053168322745
2002-02-11,1.02404234463799
2002-02-12,-0.278074868535496
2002-02-13,0.71377053670922
2002-02-14,-0.122125733042091
2002-02-15,-0.7832975670462
2002-02-19,-1.35272385732417
2002-02-20,0.965853866011093
2002-02-21,-1.10840598288685
2002-02-22,0.592291892650768
2002-02-25,1.27941586696822
2002-02-26,0.00434218659375621
2002-02-27,0.0403715474337303
2002-02-28,-0.195988260060998
2002-03-01,1.60541500320442
2002-03-04,1.38567512633194
2002-03-05,-0.470452426804317
2002-03-06,1.03596281244548
2002-03-07,-0.314270680265307
2002-03-08,0.42387883125068
2002-03-11,0.249346982621018
2002-03-12,-0.156399024170713
2002-03-13,-0.699682231092225
2002-03-14,-0.0574215232292666
2002-03-15,0.815298404617079
2002-03-18,-0.0297933375008726
2002-03-19,0.297298378893659
2002-03-20,-1.12628160260305
2002-03-21,0.115321822955645
2002-03-22,-0.295703777536127
2002-03-25,-1.04614573442812
2002-03-26,0.423887222504338
2002-03-27,0.388423524303886
2002-03-28,0.182612168290976
2002-04-01,-0.0453468451395447
2002-04-02,-0.604014506589578
2002-04-03,-0.709457031302928
2002-04-04,0.0671643677715253
2002-04-05,-0.22161951494937
2002-04-08,0.170155982766104
2002-04-09,-0.469208585857237
2002-04-10,0.812202954520428
2002-04-11,-1.70398296100071
2002-04-12,0.479479702214982
2002-04-15,-0.538137600907356
2002-04-16,1.66013881934972
2002-04-17,-0.138106881796106
2002-04-18,-0.0939491580334603
2002-04-19,0.0519875878505522
2002-04-22,-1.10120585728049
2002-04-23,-0.436533717830812
2002-04-24,-0.501328992427235
2002-04-25,-0.10093359250077
2002-04-26,-0.990962433822184
2002-04-29,-0.717094925301435
2002-04-30,0.772000251670337
2002-05-01,0.637194911667671
2002-05-02,-0.117397277242349
2002-05-03,-0.728851209991056
2002-05-06,-1.38664997281391
2002-05-07,-0.208429635450994
2002-05-08,2.63599936442949
2002-05-09,-1.03861932845235
2002-05-10,-1.20154572845993
2002-05-13,1.31971680977963
2002-05-14,1.50127204541052
2002-05-15,-0.397619001874954
2002-05-16,0.474519959859322
2002-05-17,0.548944236838759
2002-05-20,-0.947805102621114
2002-05-21,-0.781381184496744
2002-05-22,0.412323590632731
2002-05-23,0.730921950608766
2002-05-24,-0.860568272127614
2002-05-28,-0.605675583978086
2002-05-29,-0.451669297597518
2002-05-30,-0.193321727438557
2002-05-31,0.173662154131591
2002-06-03,-1.78490148549557
2002-06-04,0.0082456967367994
2002-06-05,0.636579330577997
2002-06-06,-1.41751691908143
2002-06-07,-0.104905718194493
2002-06-10,0.230235832576477
2002-06-11,-1.18956252745431
2002-06-12,0.475106786103918
2002-06-13,-0.745103876348933
2002-06-14,-0.154560451339952
2002-06-17,2.02702101499659
2002-06-18,0.074359960822931
2002-06-19,-1.18281332136763
2002-06-20,-0.957820426089586
2002-06-21,-1.21962221886613
2002-06-24,0.265477405083903
2002-06-25,-1.19484477431418
2002-06-26,-0.183579728150656
2002-06-27,1.25136541857428
2002-06-28,-0.0515581213796635
2002-07-01,-1.53588643456223
2002-07-02,-1.52404675654164
2002-07-03,0.450449067089772
2002-07-05,2.5827216146195
2002-07-08,-0.867580007761335
2002-07-09,-1.77932233280224
2002-07-10,-2.45913278490493
2002-07-11,0.540719471894803
2002-07-12,-0.454281623162967
2002-07-15,-0.261030364394003
2002-07-16,-1.3261919744595
2002-07-17,0.410544450418864
2002-07-18,-1.94785486264192
2002-07-19,-2.78433021663887
2002-07-22,-2.38148057105909
2002-07-23,-1.94774205978082
2002-07-24,3.98717677472846
2002-07-25,-0.395631456107744
2002-07-26,1.20283209318698
2002-07-29,3.76745519346343
2002-07-30,0.310280681099132
2002-07-31,0.703213708907759
2002-08-01,-2.13557315374548
2002-08-02,-1.65961504768223
2002-08-05,-2.48382286694958
2002-08-06,2.11213094975042
2002-08-07,1.42198009603726
2002-08-08,2.30622078985154
2002-08-09,0.257845938104336
2002-08-12,-0.373728514569436
2002-08-13,-1.55685719749081
2002-08-14,2.81077686506944
2002-08-15,0.82803868774021
2002-08-16,-0.10611095644787
2002-08-19,1.67363095592932
2002-08-20,-0.995938985012283
2002-08-21,0.910363323242798
2002-08-22,1.00372632612855
2002-08-23,-1.63067359433806
2002-08-26,0.543517541995652
2002-08-27,-0.988178397509989
2002-08-28,-1.29876064150431
2002-08-29,0.00211499985040597
2002-08-30,-0.12713431838857
2002-09-03,-3.0210700973269
2002-09-04,1.24725893300457
2002-09-05,-1.14031994044004
2002-09-06,1.19697983776439
2002-09-09,0.725889109888397
2002-09-10,0.529046054854429
2002-09-11,-0.00264438507387174
2002-09-12,-1.78409352825701
2002-09-13,0.240610190796285
2002-09-16,0.110983013040339
2002-09-17,-1.41494159101346
2002-09-18,-0.325027124915996
2002-09-19,-2.17169679665118
2002-09-20,0.182579070688011
2002-09-23,-0.986513075131413
2002-09-24,-1.23717094895398
2002-09-25,1.76083529429071
2002-09-26,1.29586897626602
2002-09-27,-2.33340676880024
2002-09-30,-1.04333628268146
2002-10-01,2.80913026462603
2002-10-02,-1.69653558100909
2002-10-03,-0.769270749437704
2002-10-04,-1.61204643206189
2002-10-07,-1.37000082047231
2002-10-08,1.20386808906449
2002-10-09,-1.96754229426561
2002-10-10,2.46113380974228
2002-10-11,2.742896815879
2002-10-14,0.528698098256872
2002-10-15,3.30932472274598
2002-10-16,-1.73496930722267
2002-10-17,1.58220345851939
2002-10-18,0.427745733092945
2002-10-21,1.23443901284695
2002-10-22,-0.755061253312129
2002-10-23,0.485549948329579
2002-10-24,-1.08741845763687
2002-10-25,1.22273000288085
2002-10-28,-0.585008933210333
2002-10-29,-0.643361108663908
2002-10-30,0.696962949674174
2002-10-31,-0.390290033250577
2002-11-01,1.22225735811748
2002-11-04,0.590742219832442
2002-11-05,0.558725829080009
2002-11-06,0.657363030456509
2002-11-07,-1.64280499480963
2002-11-08,-0.620798942280168
2002-11-11,-1.48808704512502
2002-11-12,0.556239609101914
2002-11-13,-0.0264072936002735
2002-11-14,1.74486304284605
2002-11-15,0.445168006021253
2002-11-18,-0.73940556388844
2002-11-19,-0.280052655790664
2002-11-20,1.38030735164649
2002-11-21,1.52280766358205
2002-11-22,-0.238283362752883
2002-11-25,0.185325448940943
2002-11-26,-1.50524089387322
2002-11-27,1.97805706204238
2002-11-29,-0.187365459194218
2002-12-02,-0.128288569384294
2002-12-03,-1.05295909077521
2002-12-04,-0.238650954947559
2002-12-05,-0.855807700636698
2002-12-06,0.453462506820197
2002-12-09,-1.59344575227506
2002-12-10,0.997096154474655
2002-12-11,0.0478039502468165
2002-12-12,-0.259581117367915
2002-12-13,-0.957051876215602
2002-12-16,1.66717838077147
2002-12-17,-0.575885451580969
2002-12-18,-0.937107020041754
2002-12-19,-0.544950950627718
2002-12-20,0.930831481966045
2002-12-23,0.136554310416976
2002-12-24,-0.384124967598407
2002-12-26,-0.217572659947577
2002-12-27,-1.14600014120281
2002-12-30,0.332212477024797
2002-12-31,0.0424593780411519
2003-01-02,2.33922850739975
2003-01-03,-0.0270039982791325
2003-01-06,1.59425399498288
2003-01-07,-0.461198473918415
2003-01-08,-1.00516632032356
2003-01-09,1.37830006773285
2003-01-10,0.0075597011263592
2003-01-13,-0.0933358668103561
2003-01-14,0.422550626642791
2003-01-15,-1.02981100645894
2003-01-16,-0.274447337007157
2003-01-17,-1.0002050245171
2003-01-21,-1.12232860275447
2003-01-22,-0.741126473584551
2003-01-23,0.733722157287271
2003-01-24,-2.1105439615232
2003-01-27,-1.15551578233612
2003-01-28,0.933211651246736
2003-01-29,0.489879614522
2003-01-30,-1.64258725898914
2003-01-31,0.9388395868986
2003-02-03,0.391966718352766
2003-02-04,-1.00532605825318
2003-02-05,-0.381508891531347
2003-02-06,-0.454302252037233
2003-02-07,-0.716693343796636
2003-02-10,0.545886465378763
2003-02-11,-0.57294148429917
2003-02-12,-0.9039613108702
2003-02-13,-0.106766413325134
2003-02-14,1.52161806930417
2003-02-18,1.38624612709438
2003-02-19,-0.500841700554891
2003-02-20,-0.67400030394461
2003-02-21,0.94545639444464
2003-02-24,-1.31686135948995
2003-02-25,0.519340368506083
2003-02-26,-0.936832250704871
2003-02-27,0.842044671672677
2003-02-28,0.336774332558986
2003-03-03,-0.532570308912367
2003-03-04,-1.09727481716324
2003-03-05,0.686964284814383
2003-03-06,-0.662291927708193
2003-03-07,0.594776413731206
2003-03-10,-1.86067127841029
2003-03-11,-0.591726381582257
2003-03-12,0.315377699505498
2003-03-13,2.42603409864884
2003-03-14,0.125031255270253
2003-03-17,2.49292155742435
2003-03-18,0.309761530023393
2003-03-19,0.628575578041909
2003-03-20,0.142205742802047
2003-03-21,1.62931725410605
2003-03-24,-2.55300983033374
2003-03-25,0.870511506226871
2003-03-26,-0.384442910179073
2003-03-27,-0.109886659080983
2003-03-28,-0.406270953427858
2003-03-31,-1.27040369124648
2003-04-01,0.869279586737575
2003-04-02,1.84805968029836
2003-04-03,-0.35399440723438
2003-04-04,0.202782613248338
2003-04-07,0.0952361434500491
2003-04-08,-0.125621027138561
2003-04-09,-0.999294847026834
2003-04-10,0.466907483284884
2003-04-11,-0.261609700829722
2003-04-14,1.38612670663025
2003-04-15,0.456153754775842
2003-04-16,-0.87136712146662
2003-04-17,1.10813306797324
2003-04-21,-0.117982184256612
2003-04-22,1.54043002403516
2003-04-23,0.604307679972722
2003-04-24,-0.584488440049506
2003-04-25,-0.987847689713157
2003-04-28,1.2695673257732
2003-04-29,0.241284949249175
2003-04-30,-0.0640347275274161
2003-05-01,-0.0407292471555883
2003-05-02,1.07319064053403
2003-05-05,-0.263909454657231
2003-05-06,0.609089142601348
2003-05-07,-0.357817728616947
2003-05-08,-0.714112591672372
2003-05-09,1.01969483974593
2003-05-12,0.896855583840521
2003-05-13,-0.205014725512031
2003-05-14,-0.221608974548907
2003-05-15,0.567042983142092
2003-05-16,-0.171391476967429
2003-05-19,-1.79388303509499
2003-05-20,-0.0731207264299948
2003-05-21,0.293408843198253
2003-05-22,0.65786686086453
2003-05-23,0.110908320213349
2003-05-27,1.3909437357637
2003-05-28,0.137994482502957
2003-05-29,-0.26106585613361
2003-05-30,1.04864268748131
2003-06-02,0.259754081858663
2003-06-03,0.343418726716358
2003-06-04,1.07818252616879
2003-06-05,0.289310624252985
2003-06-06,-0.164248331003633
2003-06-09,-0.852617044470095
2003-06-10,0.656380356189182
2003-06-11,0.917996544894872
2003-06-12,0.0812396862381286
2003-06-13,-0.703793549956214
2003-06-16,1.58801039269825
2003-06-17,0.0725115365539168
2003-06-18,-0.103317668683647
2003-06-19,-1.08853705136921
2003-06-20,0.0785775766939247
2003-06-23,-1.00699415336418
2003-06-24,0.139072154422468
2003-06-25,-0.585065646315787
2003-06-26,0.772020954985617
2003-06-27,-0.691054595637399
2003-06-30,-0.118334072071304
2003-07-01,0.57815582065827
2003-07-02,0.83344431676667
2003-07-03,-0.573103582605424
2003-07-07,1.35066485924639
2003-07-08,0.250228006428898
2003-07-09,-0.392360458627597
2003-07-10,-0.96134489165476
2003-07-11,0.685955257888459
2003-07-14,0.41550672083973
2003-07-15,-0.237499550829604
2003-07-16,-0.445587787408049
2003-07-17,-0.88563756681339
2003-07-18,0.845438022219733
2003-07-21,-1.04370420540039
2003-07-22,0.683392186594673
2003-07-23,0.0436753551954399
2003-07-24,-0.50045696355317
2003-07-25,1.23908308335028
2003-07-28,-0.147014891988443
2003-07-29,-0.513006073570816
2003-07-30,-0.121731102685554
