"date","DAX"
2000-09-14,0.373096933853587
2000-09-15,-0.424532027998948
2000-09-18,-0.924431455668748
2000-09-19,0.208827778144409
2000-09-20,-1.30900929905501
2000-09-21,-0.728134087752897
2000-09-22,0.51308221358567
2000-09-25,0.4306048132773
2000-09-26,-0.205481700103014
2000-09-27,0.434126872796685
2000-09-28,0.166609223788292
2000-09-29,-0.300605103318222
2000-10-02,0.563770155328767
2000-10-04,-0.335958570979236
2000-10-05,0.604345563004363
2000-10-06,-1.01161400210333
2000-10-09,-0.845698170884262
2000-10-10,-0.0653092570570003
2000-10-11,-1.07176598109091
2000-10-12,-0.812487881994654
2000-10-13,1.78691830767906
2000-10-16,-0.303121530594897
2000-10-17,-0.864295295919935
2000-10-18,-0.563430027465394
2000-10-19,1.36602457771089
2000-10-20,-0.0289198114877202
2000-10-23,0.0477846721857132
2000-10-24,1.62193920646924
2000-10-25,-0.478242618791294
2000-10-26,0.176852347565179
2000-10-27,1.37062994016222
2000-10-30,0.0192352379504284
2000-10-31,1.28979769340574
2000-11-01,-0.152277048300509
2000-11-02,0.252586242298861
2000-11-03,0.335891101083012
2000-11-06,0.070176115163993
2000-11-07,-0.438889951651153
2000-11-08,-0.619971425368349
2000-11-09,-0.430560762125773
2000-11-10,-0.929460098469286
2000-11-13,-0.960013420538609
2000-11-14,1.95961015987959
2000-11-15,-0.0447452938877214
2000-11-16,-1.29453362668819
2000-11-17,-0.518387125786479
2000-11-20,-1.30942532982324
2000-11-21,0.547709335976149
2000-11-22,-1.40689453365776
2000-11-23,0.790191540210883
2000-11-24,0.608668892205573
2000-11-27,0.29553368030156
2000-11-28,-0.636764686797786
2000-11-29,-0.24310700521237
2000-11-30,-2.07836745610138
2000-12-01,1.30614132741829
2000-12-04,-0.965965178127528
2000-12-05,2.09982366289111
2000-12-06,-0.130745926583907
2000-12-07,-0.350908157428107
2000-12-08,0.975831312946945
2000-12-11,0.812051241385826
2000-12-12,-0.429466766658165
2000-12-13,-1.01122228775008
2000-12-14,-1.31385867091737
2000-12-15,-1.34515179415571
2000-12-18,0.556428816267304
2000-12-19,0.829250589274305
2000-12-20,-2.16057223372771
2000-12-21,-0.45807132388949
2000-12-22,0.489171837288428
2000-12-27,0.731788740216016
2000-12-28,0.411876162646957
2000-12-29,0.580981316608736
2001-01-02,-1.34698021045841
2001-01-03,1.36538496060498
2001-01-04,-0.541727014767367
2001-01-05,0.0569538939676796
2001-01-08,0.0951301421514473
2001-01-09,0.118211742823501
2001-01-10,-0.789794959603741
2001-01-11,1.35893729635645
2001-01-12,0.231771400133942
2001-01-15,0.304372489063747
2001-01-16,-0.180276149586379
2001-01-17,1.36927472334208
2001-01-18,-0.155433074033333
2001-01-19,0.144699089896162
2001-01-22,0.213295926419363
2001-01-23,0.425620473763516
2001-01-24,-0.137061201028409
2001-01-25,0.188049217327251
2001-01-26,-0.284401173669619
2001-01-29,0.498263208149765
2001-01-30,-0.100301569514439
2001-01-31,0.495738375015131
2001-02-01,-0.797448553615767
2001-02-02,-0.59218928825295
2001-02-05,-0.0882691791353976
2001-02-06,0.585407158432949
2001-02-07,-1.02368423159831
2001-02-08,0.525788052690269
2001-02-09,-1.26795383035295
2001-02-12,0.62329878015284
2001-02-13,-0.0605947639654907
2001-02-14,-0.712207081003968
2001-02-15,1.02455821782465
2001-02-16,-1.39414540363456
2001-02-19,0.307758133040319
2001-02-20,-0.187821723063452
2001-02-21,-0.963680147163867
2001-02-22,-0.659281810644389
2001-02-23,-1.95665521654169
2001-02-26,1.11059347262694
2001-02-27,0.305264208451206
2001-02-28,-0.114693207580016
2001-03-01,-0.81902906303572
2001-03-02,0.349530214466374
2001-03-05,0.556564077087222
2001-03-06,0.649638091034666
2001-03-07,0.207676189781261
2001-03-08,-0.363584185135624
2001-03-09,-0.596994295436538
2001-03-12,-1.5362432295916
2001-03-13,-0.828843415203902
2001-03-14,-1.71218029567413
2001-03-15,0.982610465663797
2001-03-16,-1.59454763173496
2001-03-19,-0.806525056444577
2001-03-20,1.30680753575811
2001-03-21,-1.67368790161431
2001-03-22,-2.5367706374902
2001-03-23,1.71451751171985
2001-03-26,1.93491274555701
2001-03-27,2.16613577631949
2001-03-28,-1.22337535709828
2001-03-29,0.633819437955758
2001-03-30,-0.500476365936723
2001-04-02,-0.710084418603964
2001-04-03,-2.18576920667657
2001-04-04,0.476382930051192
2001-04-05,1.84847275103121
2001-04-06,-0.772320179390774
2001-04-09,0.857483664994617
2001-04-10,1.3596389380195
2001-04-11,0.37863569815173
2001-04-12,0.51395249007432
2001-04-17,-0.664634014297235
2001-04-18,2.26663455163835
2001-04-19,0.167687001637375
2001-04-20,-0.520451286768821
2001-04-23,-0.747210773443451
2001-04-24,0.719940121582595
2001-04-25,-0.0885993494013977
2001-04-26,0.0855993576022501
2001-04-27,0.503872649805646
2001-04-30,0.860104339948561
2001-05-02,-0.482083635475234
2001-05-03,-1.20746493288635
2001-05-04,0.482671227717143
2001-05-07,-0.149620466304541
2001-05-08,-0.132802024756709
2001-05-09,-0.436467633160701
2001-05-10,0.991788598906172
2001-05-11,-0.231560100596883
2001-05-14,-0.744129492104495
2001-05-15,0.0590415671605702
2001-05-16,0.7660159514163
2001-05-17,0.248857941661497
2001-05-18,0.129138829258658
2001-05-21,0.60800197679785
2001-05-22,0.200604090008638
2001-05-23,-0.526468356652431
2001-05-24,0.611435840530003
2001-05-25,-0.525668627363232
2001-05-28,-0.0617756068701481
2001-05-29,-0.931360355426294
2001-05-30,-0.774048141754888
2001-05-31,0.80850641613193
2001-06-01,0.0215630305388802
2001-06-04,0.513321054155526
2001-06-05,0.622192068660965
2001-06-06,-0.474377494660561
2001-06-07,-0.0761022694141624
2001-06-08,0.0315153420294531
2001-06-11,-0.233727598616652
2001-06-12,-1.00946737537437
2001-06-13,0.521007942093896
2001-06-14,-0.790566917500805
2001-06-15,-1.15779984547007
2001-06-18,-0.464736811289735
2001-06-19,0.544773504442273
2001-06-20,-0.467711310920618
2001-06-21,0.512395841656723
2001-06-22,0.157825946205456
2001-06-25,-0.394905317456634
2001-06-26,-0.551383303570013
2001-06-27,-0.147276826142933
2001-06-28,1.40609163331605
2001-06-29,0.862878240449727
2001-07-02,0.504751040376268
2001-07-03,-0.514059631106679
2001-07-04,-0.403899095355796
2001-07-05,-0.161392849281673
2001-07-06,-1.37762958536504
2001-07-09,0.081942288609393
2001-07-10,-0.544296827556199
2001-07-11,-0.146340653540701
2001-07-12,0.902792708910717
2001-07-13,0.388320157369269
2001-07-16,-0.749821725429066
2001-07-17,-0.0695433611421886
2001-07-18,-1.21775243766008
2001-07-19,1.05003089274986
2001-07-20,-0.673219510448027
2001-07-23,0.288942748822161
2001-07-24,-1.3367069418501
2001-07-25,-0.852067866697915
2001-07-26,0.989615788030631
2001-07-27,0.829503707445359
2001-07-30,0.389084135708574
2001-07-31,0.710176567265114
2001-08-01,-0.26216709352937
2001-08-02,-0.593129967258637
2001-08-03,-0.426571482220032
2001-08-06,0.108629475454582
2001-08-07,0.0701458295149243
2001-08-08,-1.44722983549101
2001-08-09,-1.09451325915827
2001-08-10,-0.856860986926145
2001-08-13,0.225428964993584
2001-08-14,0.731507248059834
2001-08-15,-0.707348296662899
2001-08-16,-1.02972497938467
2001-08-17,-1.57483821357756
2001-08-20,-0.160712289422141
2001-08-21,0.0978145264439136
2001-08-22,0.0498617484876546
2001-08-23,0.388721641415516
2001-08-24,1.50101235038665
2001-08-27,0.212855667196108
2001-08-28,-1.08605324518761
2001-08-29,-0.0396017343367835
2001-08-30,-1.6243784484585
2001-08-31,0.30031953260616
2001-09-03,-1.08985727899524
2001-09-04,1.32470993560126
2001-09-05,-1.86081470310142
2001-09-06,-2.076102952418
2001-09-07,-1.79643586998753
2001-09-10,-0.766277991451153
2001-09-12,-3.96990662414668
2001-09-13,0.314158456080769
2001-09-14,-3.87892098535266
2001-09-17,1.82767412532252
2001-09-18,-0.688239393736518
2001-09-19,-2.21677635875302
2001-09-20,-3.52947275046425
2001-09-21,-0.3498818242573
2001-09-24,3.84219466619242
2001-09-25,-0.43593678421534
2001-09-26,1.2734083837551
2001-09-27,1.28948982308889
2001-09-28,1.74212218695027
2001-10-01,-0.949770850054133
2001-10-02,0.900862896117082
2001-10-03,1.81314331657618
2001-10-04,1.48489741362948
2001-10-05,-0.796027526556312
2001-10-08,0.102132064601094
2001-10-09,-0.299816801637377
2001-10-10,1.85371792926721
2001-10-11,1.35043726075368
2001-10-12,-1.19018841465986
2001-10-15,-0.995098853794632
2001-10-16,1.01840245329061
2001-10-17,0.239215236826539
2001-10-18,-0.909831891538942
2001-10-19,-0.796706275543669
2001-10-22,1.38657336916895
2001-10-23,1.09062194925334
2001-10-24,1.35357440991664
2001-10-25,-1.20340088779453
2001-10-26,1.31393659364048
2001-10-29,-2.01192224264243
2001-10-30,-1.50726890812241
2001-10-31,0.201723893888723
2001-11-01,1.00316988936828
2001-11-02,-0.681388509579518
2001-11-05,2.20060961237977
2001-11-06,-0.596133123067852
2001-11-07,1.91316779126837
2001-11-08,1.61404830824569
2001-11-09,-1.00414787128005
2001-11-12,-1.09818749108495
2001-11-13,1.55120440001835
2001-11-14,0.0820798574566067
2001-11-15,0.636148886817647
2001-11-16,0.670925991035848
2001-11-19,1.43035471066319
2001-11-20,-1.03012704871435
2001-11-21,-0.104387820883712
2001-11-22,0.441690750276267
2001-11-23,0.310163826569574
2001-11-26,-0.425849070296109
2001-11-27,-0.637511973508249
2001-11-28,-1.71684564961153
2001-11-29,0.246989411575116
2001-11-30,0.650704424222459
2001-12-03,-0.0146592236637441
2001-12-04,0.308042987120555
2001-12-05,2.89477694855268
2001-12-06,0.0997709881076467
2001-12-07,-0.821408051239325
2001-12-10,-0.857297439944261
2001-12-11,0.256102950237231
2001-12-12,-0.978586019644453
2001-12-13,-1.14656343081976
2001-12-14,-0.682011109323359
2001-12-17,1.90140821424603
2001-12-18,-0.332081584927579
2001-12-19,-0.651820996108284
2001-12-20,-0.605798438281013
2001-12-21,1.02145438346193
2001-12-27,1.15921633746246
2001-12-28,0.502345736071206
2002-01-02,0.0929135119255533
2002-01-03,1.17485222092083
2002-01-04,0.549343317394418
2002-01-07,-0.976437131199654
2002-01-08,0.0502875882350089
2002-01-09,0.591276545106591
2002-01-10,-0.679683820200647
2002-01-11,-0.204640857317166
2002-01-14,-1.67251109253592
2002-01-15,-0.0418784712518686
2002-01-16,-0.922553818822627
2002-01-17,1.76445483102389
2002-01-18,-0.127156248369281
2002-01-21,-0.612220593537185
2002-01-22,-0.280693012457825
2002-01-23,1.37554281582812
2002-01-24,0.0885888986872986
2002-01-25,-0.156790854321344
2002-01-28,0.0306107264046811
2002-01-29,-0.865779367014976
2002-01-30,-0.377900256601014
2002-01-31,0.654372121067599
2002-02-01,-0.1205489031403
2002-02-04,-1.33094245959858
2002-02-05,-0.571699719098683
2002-02-06,-1.61988672279227
2002-02-07,0.722177397961143
2002-02-08,-0.325521447457975
2002-02-11,1.27428302160898
2002-02-12,-0.668402595598776
2002-02-13,0.618034355869293
2002-02-14,0.466051932992486
2002-02-15,-1.34706809298576
2002-02-18,0.11533353692527
2002-02-19,-1.33227446318347
2002-02-20,0.205550387510118
2002-02-21,0.877174661908658
2002-02-22,-1.30590298417756
2002-02-25,1.46928554619187
2002-02-26,0.421549301155475
2002-02-27,0.759864203729536
2002-02-28,0.944957708617914
2002-03-01,0.690279927716574
2002-03-04,1.71712607781563
2002-03-05,-0.19285767547674
2002-03-06,0.64583652813702
2002-03-07,0.0500384079831541
2002-03-08,0.78944737628584
2002-03-11,-0.207815950684168
2002-03-12,-0.726799266157694
2002-03-13,-0.335581801693036
2002-03-14,0.35345402951578
2002-03-15,1.39274942469118
2002-03-18,0.277962723054158
2002-03-19,0.403440366643404
2002-03-20,-1.07655305037535
2002-03-21,-0.175670711502161
2002-03-22,0.197462191731725
2002-03-25,-0.542102245383803
2002-03-26,0.819583883546676
2002-03-27,-0.470788475973464
2002-03-28,0.550845502063859
2002-04-02,-0.95869256543989
2002-04-03,-0.326768968960066
2002-04-04,-0.301885791995902
2002-04-05,0.0663196326865032
2002-04-08,-0.914572949866641
2002-04-09,-0.113384417727818
2002-04-10,1.09157785747554
2002-04-11,-1.16997039684956
2002-04-12,0.310875565340662
2002-04-15,0.627416845024259
2002-04-16,1.12745887372407
2002-04-17,-0.280818191277314
2002-04-18,-0.625475739249197
2002-04-19,0.248338559947448
2002-04-22,-0.897404725195134
2002-04-23,-0.150767969544268
2002-04-24,-0.365817957953583
2002-04-25,-1.23346205962091
2002-04-26,-0.638908145116362
2002-04-29,0.0943542566251451
2002-04-30,0.397074028402305
2002-05-02,-0.911972322082623
2002-05-03,-0.989163921361759
2002-05-06,-0.0227538433482725
2002-05-07,-0.0982214095505749
2002-05-08,1.88722213945701
2002-05-09,-0.739304801320658
2002-05-10,-1.1478091605344
2002-05-13,1.26181059850042
2002-05-14,0.879906671779108
2002-05-15,0.2780200758584
2002-05-16,-0.291429030570332
2002-05-17,-0.127832420435909
2002-05-20,-0.442447588633549
2002-05-21,-0.169105554108385
2002-05-22,-0.782303391393708
2002-05-23,-0.484641710397894
2002-05-24,0.242713890208711
2002-05-27,0.758930120852091
2002-05-28,-0.5164234639427
2002-05-29,-0.445328098430573
2002-05-30,-1.48143219351893
2002-05-31,0.705376372650046
2002-06-03,-0.875467084864317
2002-06-04,-1.55376283796998
2002-06-05,-0.0161736925149196
2002-06-06,0.430304473589329
2002-06-07,-0.607195524302394
2002-06-10,-0.268685054741953
2002-06-11,0.221552431507178
2002-06-12,-1.25361693487594
2002-06-13,-0.529756260707879
2002-06-14,-2.26110870097198
2002-06-17,2.33321284624769
2002-06-18,-0.550113306869024
2002-06-19,-1.07116292106204
2002-06-20,-1.51288335038328
2002-06-21,-0.184159134469282
2002-06-24,-1.50012027881655
2002-06-25,1.08926711109023
2002-06-26,-1.49227308159282
2002-06-27,2.29507331777065
2002-06-28,1.70487507284469
2002-07-01,-0.212077713691606
2002-07-02,-2.38074580500536
2002-07-03,-0.825463271345346
2002-07-04,1.71673920607861
2002-07-05,3.06989938594446
2002-07-08,-0.541735913454516
2002-07-09,-0.980739206092941
2002-07-10,-2.50268961759755
2002-07-11,-1.02811625087794
2002-07-12,0.181032470631971
2002-07-15,-3.23948758702816
2002-07-16,0.990572754542031
2002-07-17,1.70608182665279
2002-07-18,0.118538873347189
2002-07-19,-3.11918191798864
2002-07-22,-3.1550665922065
2002-07-23,-2.90781006620156
2002-07-24,1.95522090335374
2002-07-25,-1.87075043576477
2002-07-26,0.987858262740909
2002-07-29,4.51354466380677
2002-07-30,0.298664469047332
2002-07-31,-2.81541867046717
2002-08-01,-1.52873747667508
2002-08-02,-1.23455634083714
2002-08-05,-3.47498571764341
2002-08-06,4.08892329794573
2002-08-07,-1.74787883417359
2002-08-08,3.57689048357127
2002-08-09,1.3129991119255
2002-08-12,-1.83095160673648
2002-08-13,0.590846159096143
2002-08-14,-1.52921457643146
2002-08-15,1.25114488409776
2002-08-16,0.310873968686519
2002-08-19,2.43236850305587
2002-08-20,-1.08314973550738
2002-08-21,1.56179010759733
2002-08-22,0.592578509957263
2002-08-23,-1.2060889856218
2002-08-26,-0.694079603671881
2002-08-27,1.05892764845548
2002-08-28,-2.66884195595757
2002-08-29,-0.353096482443418
2002-08-30,0.845097054312166
2002-09-02,-1.68598209786177
2002-09-03,-3.58432317045639
2002-09-04,0.473897654258303
2002-09-05,-1.25115774335584
2002-09-06,2.290158773594
2002-09-09,-0.972341768563087
2002-09-10,1.13238991767479
2002-09-11,1.52150740242904
2002-09-12,-2.77322807460471
2002-09-13,-1.06401587091639
2002-09-16,-0.752143198189953
2002-09-17,-0.537875589634841
2002-09-18,-3.055688899851
2002-09-19,-2.28498148903093
2002-09-20,1.14879415183196
2002-09-23,-3.0233678334218
2002-09-24,-0.844077351562051
2002-09-25,1.83064686694598
2002-09-26,1.16285631924345
2002-09-27,-2.04246037764129
2002-09-30,-3.14499388840455
2002-10-01,2.04253526386735
2002-10-02,1.27146484948883
2002-10-03,-2.35793278474796
2002-10-04,-2.12950737233996
2002-10-07,-1.04527408188167
2002-10-08,-1.02002615660452
2002-10-09,-0.551042889477845
2002-10-10,3.0352429847215
2002-10-11,4.17066705306928
2002-10-14,-1.66314855070489
2002-10-15,4.01724730605306
2002-10-16,-0.772832465555217
2002-10-17,3.16359035835212
2002-10-18,-0.162765449628572
2002-10-21,2.20813367362102
2002-10-22,-2.34779284792628
2002-10-23,-2.71780366477126
2002-10-24,1.46225590397155
2002-10-25,0.234417228400079
2002-10-28,1.84090911593527
2002-10-29,-3.39545769645048
2002-10-30,1.78589082935117
2002-10-31,0.751277723405908
2002-11-01,0.235661847862135
2002-11-04,2.99798777393814
2002-11-05,0.421039034464644
2002-11-06,-0.939679189029687
2002-11-07,-2.64711985465101
2002-11-08,-1.4638538202954
2002-11-11,-0.719843912345516
2002-11-12,1.43487311576068
2002-11-13,-0.952665879346295
2002-11-14,2.33241274687175
2002-11-15,0.0660275324357837
2002-11-18,0.498595202164528
2002-11-19,-0.209542916455033
2002-11-20,0.115684745670966
2002-11-21,1.68247142545445
2002-11-22,0.295890932342446
2002-11-25,-0.387505423645599
2002-11-26,-1.97746653688623
2002-11-27,2.82633472757548
2002-11-28,0.263306832783981
2002-11-29,-0.720055690347637
2002-12-02,1.07039085424784
2002-12-03,-1.7852631039751
2002-12-04,0.731417485466827
2002-12-05,-1.74920633518256
2002-12-06,-0.316644525675478
2002-12-09,-2.70053651882468
2002-12-10,1.96562809247534
2002-12-11,0.529586772546457
2002-12-12,-1.59096058033712
2002-12-13,-0.66908145273486
2002-12-16,2.44126468367011
2002-12-17,-1.22669811477215
2002-12-18,-2.27044475413456
2002-12-19,-1.22026802622013
2002-12-20,1.25636422333072
2002-12-23,-0.460562631005695
2002-12-27,-3.28703920033575
2002-12-30,1.09955639517949
2003-01-02,4.23486514932838
2003-01-03,-0.230247515799572
2003-01-06,1.23197376258033
2003-01-07,-0.844421670423022
2003-01-08,-2.34036090906684
2003-01-09,0.887887749959371
2003-01-10,-0.00394439861672665
2003-01-13,0.459719024742442
2003-01-14,0.741209008462052
2003-01-15,-0.955258652783447
2003-01-16,0.0951105213784743
2003-01-17,-2.70299417746262
2003-01-20,-0.516363596599225
2003-01-21,-0.473256427884294
2003-01-22,-1.41433465691581
2003-01-23,0.172493484340999
2003-01-24,-2.01497693551568
2003-01-27,-1.64615474227222
2003-01-28,0.622279762466357
2003-01-29,0.784963319262131
2003-01-30,-0.279950299671245
2003-01-31,1.18937985995344
2003-02-03,0.0932831805112255
2003-02-04,-2.6372523562165
2003-02-05,2.07379848916243
2003-02-06,-1.70565511198604
2003-02-07,-1.82056332490748
2003-02-10,0.391012124545143
2003-02-11,0.940299216557125
2003-02-12,-1.27812020782313
2003-02-13,-0.369385752585797
2003-02-14,2.72563826867331
2003-02-17,0.768632550978339
2003-02-18,0.686187973506955
2003-02-19,-2.56877861974054
2003-02-20,-0.761701911033023
2003-02-21,1.31615723494991
2003-02-24,-1.77093002444165
2003-02-25,-2.0250545309601
2003-02-26,-0.8513376041778
2003-02-27,1.51958556854312
2003-02-28,0.801481385780305
2003-03-03,0.0638695688842682
2003-03-04,-1.14691693175224
2003-03-05,-0.0689818044592867
2003-03-06,-1.46152897781074
2003-03-07,-0.140567307375833
2003-03-10,-2.57215446609152
2003-03-11,-0.608935216699175
2003-03-12,-2.70897293070604
2003-03-13,3.97121084058743
2003-03-14,1.23018388774387
2003-03-17,2.05309681518684
2003-03-18,2.29920026458818
2003-03-19,0.706079734422595
2003-03-20,-0.234346184448022
2003-03-21,2.47775400131082
2003-03-24,-3.78105443123512
2003-03-25,2.02432395789683
2003-03-26,-1.29726278628206
2003-03-27,0.112124463879605
2003-03-28,-1.47612291811877
2003-03-31,-2.33976170418629
2003-04-01,0.647942674491301
2003-04-02,3.30205744939668
2003-04-03,-0.449451668692242
2003-04-04,1.9297083053683
2003-04-07,3.38994257093428
2003-04-08,-0.878441080800099
2003-04-09,-0.728469245518152
2003-04-10,-0.810786360246479
2003-04-11,0.813384034196962
2003-04-14,0.931287463101506
2003-04-15,1.22362461003706
2003-04-16,-0.196319256278579
2003-04-17,1.57002929767095
2003-04-22,1.24985257478506
2003-04-23,0.2734059230403
2003-04-24,-1.68274204531196
2003-04-25,-1.11005846183704
2003-04-28,2.38897863423938
2003-04-29,-0.913047143214785
2003-04-30,0.678248781070007
2003-05-02,0.888702569062958
2003-05-05,0.541321054624843
2003-05-06,1.06204954725105
2003-05-07,-1.2030323583954
2003-05-08,-2.42125836743048
2003-05-09,1.44447034115163
2003-05-12,-0.388803426109941
2003-05-13,-0.554942329376053
2003-05-14,0.332044467125974
2003-05-15,1.2821493005229
2003-05-16,-0.00305658032770642
2003-05-19,-2.82836769657195
2003-05-20,-0.243735057600843
2003-05-21,-0.24327944778504
2003-05-22,0.799457461219334
2003-05-23,-0.887023005543229
2003-05-26,0.118130399520942
2003-05-27,0.952328293767883
2003-05-28,0.950155871220361
2003-05-29,-0.260091148547093
2003-05-30,1.5437862418361
2003-06-02,1.62031457240349
2003-06-03,-0.737104184130446
2003-06-04,1.04350470468031
2003-06-05,-0.782856369898253
2003-06-06,1.70158609683776
2003-06-09,-0.624789558815069
2003-06-10,0.87611525191565
2003-06-11,0.717701295255586
2003-06-12,0.774394838646013
2003-06-13,-0.946175637475262
2003-06-16,1.78157999305609
2003-06-17,0.403699797847858
2003-06-18,0.323176612600828
2003-06-19,-1.03705454424211
2003-06-20,-0.146780173284709
2003-06-23,-0.974702806777493
2003-06-24,0.580228726273604
2003-06-25,-0.341834248512706
2003-06-26,0.789344869269988
2003-06-27,-0.3029758066773
2003-06-30,-0.072673926381965
2003-07-01,-1.38588878202601
2003-07-02,1.76997032527244
2003-07-03,0.0191505145928167
2003-07-04,-0.0396323766808438
2003-07-07,1.69789730291737
2003-07-08,0.210259064357455
2003-07-09,-0.391753659114803
2003-07-10,-0.949950313414973
2003-07-11,1.02911918975343
2003-07-14,1.23889396917849
2003-07-15,-0.197523224539694
2003-07-16,0.0549664541826015
2003-07-17,-1.00977009347448
2003-07-18,0.645516938944952
